id_prestamo,fecha,id_libro,generos,formato,perfil_socio,sala,dias_prestamo,renovaciones,dias_retraso,comentario
5372,04/05/2026,L0010,ensayo;novela negra,Ebook,Adulto,Central,7.0,0,0.0,
5023,2026-04-28,L0027,poesia;fantasia;historica,Audiolibro,Senior,Central,21.0,0,0.0,
1577,20-02-26,L0154,juvenil,Ebook,Adulto,Barrio Sur,14.0,2,0.0,
9920,2026-07-13,L0011,fantasia,Audiolibro,Infantil,Barrio Norte,14.0,0,0.0,
6426,2026-05-21,L0072,poesia;biografia;fantasia,Fisico,Senior,Barrio Norte,7.0,0,0.0,
1403,2026-02-17,L0007,historica;novela negra,Fisico,Adulto,Barrio Norte,30.0,0,17.0,
2338,08-03-26,L0038,poesia;ciencia ficcion,Fisico,Infantil,Barrio Norte,14.0,0,8.0,
9117,2026-07-02,L0022,biografia;poesia,Ebook,Infantil,Barrio Norte,14.0,0,0.0,
30,16/01/2026,L0157,poesia;biografia,Ebook,Infantil,BARRIO SUR,14.0,0,0.0,
9483,2026-07-07,L0038,poesia;ciencia ficcion,Fisico,Adulto,Barrio Sur,21.0,0,3.0,
8143,2026-06-16,L0005,poesia,Fisico,Senior,Barrio Sur,21.0,0,0.0,
1624,2026-02-21,L0005,poesia,Fisico,Senior,Central,7.0,0,10.0,
4809,2026-04-24,L0085,terror;romantica;ensayo,Fisico,Infantil,Central,14.0,0,0.0,
2486,11-03-26,L0028,juvenil;novela negra;historica,Ebook,Adulto,Barrio Sur,14.0,1,0.0,
2698,2026-03-16,L0053,biografia;ensayo;novela negra,Fisico,Infantil,Barrio Norte,30.0,0,0.0,
5211,2026-05-01,L0014,historica,Fisico,Senior,  Barrio Norte ,14.0,0,1.0,
8371,2026-06-20,L0119,novela negra;romantica,Fisico,Adulto,Barrio Norte,14.0,1,0.0,"Muy solicitado, hay lista de espera"
7453,2026-06-06,L0012,ciencia ficcion;romantica;terror,Fisico,Adulto,Central,14.0,1,6.0,
971,2026-02-08,L0022,biografia;poesia,Fisico,Adulto,Barrio Sur,7.0,0,0.0,
1069,10-02-26,L0001,historica;biografia,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
4849,2026-04-25,L0052,poesia;ensayo,Fisico,Adulto,Central,,0,0.0,
9796,12-07-26,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Barrio Sur,21.0,1,0.0,
6873,2026-05-28,L0011,fantasia,Ebook,Adulto,Barrio Norte,30.0,2,0.0,
3747,2026-04-05,L0134,  romantica;novela negra;biografia ,Fisico,Senior,Central,21.0,0,0.0,
9903,2026-07-13,L0012,ciencia ficcion;romantica;terror,Fisico,,Barrio Sur,14.0,1,0.0,
2378,2026-03-09,L0072,poesia;biografia;fantasia,Fisico,Adulto,Central,14.0,0,,
851,2026-02-05,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
4369,2026-04-17,L0103,romantica;fantasia,Ebook,Adulto,Barrio Sur,21.0,1,0.0,
5365,2026-05-03,L0012,ciencia ficcion;romantica;terror,Fisico,Adulto,Central,,2,0.0,
4722,2026-04-23,L0049,poesia;novela negra,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
5621,2026-05-08,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,14.0,0,1.0,
5021,28-04-26,L0041,terror;biografia,Ebook,Adulto,Central,14.0,2,0.0,
2363,09-03-26,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,30.0,2,"0,0 dias",
2689,15/03/2026,L0033,ciencia ficcion;fantasia;romantica,Fisico,Senior,Barrio Sur,21.0,0,0.0,
6420,2026-05-21,L0007,historica;novela negra,Ebook,Senior,Barrio Norte,21.0,0,0.0,
6519,2026-05-23,L0005,poesia,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
7818,11/06/2026,L0047,ciencia ficcion;novela negra;romantica,Ebook,Adulto,Central,30.0,0,0.0,
3740,05/04/2026,L0179,poesia,Audiolibro,Adulto,Barrio Norte,14.0,0,0.0,
5275,2026-05-02,L0021,historica;biografia;ciencia ficcion,Fisico,Adulto,Barrio Norte,30.0,1,31.0,
4265,15/04/2026,L0053,biografia;ensayo;novela negra,Ebook,Adulto,Barrio Sur,14.0,1,0.0,
591,2026-01-30,L0015,poesia,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
6042,15-05-26,L0047,ciencia ficcion;novela negra;romantica,Fisico,Infantil,Barrio Norte,21.0,0,2.0,
5051,2026-04-28,L0090,fantasia;romantica;ensayo,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
8098,2026-06-16,L0007,historica;novela negra,Fisico,Senior,Central,14.0,1,0.0,
1176,12-02-26,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,30.0,1,0.0,Devuelto en perfecto estado
4843,2026-04-25,L0037,poesia,Fisico,,Barrio Sur,30.0,0,0.0,
5157,2026-04-30,L0007,historica;novela negra,Fisico,Senior,Barrio Sur,30.0,0,2.0,
6963,30-05-26,L0026,romantica;juvenil,Audiolibro,Infantil,Barrio Norte,14.0,0,0.0,
7615,09-06-26,L0004,poesia;ensayo,Fisico,Adulto,  Central ,7.0,0,2.0,
294,2026-01-23,L0010,ensayo;novela negra,Fisico,Senior,Barrio Sur,7.0,0,0.0,
1077,10-02-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,14.0,0,4.0,
6631,24/05/2026,L0186,terror;biografia;novela negra,Audiolibro,Adulto,Barrio Sur,14.0,0,0.0,
4354,17/04/2026,L0006,biografia;historica;poesia,Ebook,Senior,Central,30.0,0,0.0,
9770,2026-07-11,L0079,juvenil;historica,Fisico,Adulto,Barrio Sur,30.0,1,0.0,
7479,2026-06-07,L0106,  juvenil;historica;novela negra ,Ebook,Senior,Barrio Sur,30.0,2,0.0,
6203,18-05-26,L0123,historica;juvenil,Fisico,Adulto,Barrio Sur,30.0,2,0.0,
2996,22-03-26,L0017,ciencia ficcion;juvenil;novela negra,Audiolibro,Adulto,Barrio Sur,14.0,0,0.0,
9368,2026-07-05,L0166,novela negra;ciencia ficcion,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
8421,2026-06-21,L0183,ensayo;ciencia ficcion,Fisico,Adulto,Barrio Norte,7.0,0,16.0,
7133,01/06/2026,L0081,poesia;fantasia;historica,Fisico,Adulto,Barrio Sur,14.0,2,22.0,
9901,2026-07-13,L0050,romantica;ciencia ficcion,Ebook,Infantil,Barrio Norte,14.0,0,0.0,"Muy solicitado, hay lista de espera"
4599,2026-04-20,L0032,poesia;novela negra,Fisico,Senior,Central,14.0,1,6.0,Paginas subrayadas a lapiz
15,2026-01-16,L0052,poesia;ensayo,Audiolibro,Adulto,Barrio Sur,7.0,0,,
9543,2026-07-08,L0051,juvenil;ensayo,Fisico,Adulto,Barrio Sur,14.0,2,0.0,
3060,23/03/2026,L0015,poesia,Ebook,Senior,CENTRAL,14.0,0,0.0,
9504,07-07-26,L0146,fantasia;juvenil,Fisico,Adulto,CENTRAL,30.0,0,2.0,
2702,2026-03-16,L0188,novela negra;fantasia,Fisico,,  Barrio Norte ,30.0,0,6.0,
4514,2026-04-19,L0057,romantica,Ebook,Infantil,Barrio Sur,30.0,0,0.0,
9257,04-07-26,L0019,terror,Fisico,Infantil,Barrio Norte,21.0,0,0.0,
8910,29/06/2026,L0061,historica;romantica,Fisico,Senior,Central,7.0,0,8.0,
4834,2026-04-25,L0126,fantasia,Fisico,Adulto,Barrio Sur,30.0,1,"11,0 dias",
7218,03/06/2026,L0034,novela negra;terror,Ebook,Adulto,Barrio Sur,7.0,0,0.0,Paginas subrayadas a lapiz
8675,25/06/2026,L0200,ciencia ficcion;fantasia;terror,Ebook,Infantil,Barrio Norte,14.0,1,0.0,
6195,2026-05-18,L0009,historica;ciencia ficcion,Fisico,Adulto,Central,21.0,0,10.0,
1394,2026-02-16,L0093,historica;fantasia,Fisico,Adulto,Barrio Sur,21.0,0,32.0,El socio pide renovar otra vez
1719,2026-02-23,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
8296,2026-06-19,L0053,biografia;ensayo;novela negra,Fisico,Adulto,Barrio Norte,30.0,1,3.0,
7177,02-06-26,L0200,ciencia ficcion;fantasia;terror,Audiolibro,Infantil,Central,30.0,0,0.0,
3134,2026-03-25,L0194,ensayo,Ebook,Infantil,Central,30.0,1,0.0,
7073,2026-05-31,L0032,poesia;novela negra,Fisico,Adulto,Barrio Sur,7.0,0,0.0,
5615,2026-05-08,L0081,poesia;fantasia;historica,Fisico,Adulto,Central,7.0,1,0.0,
2621,2026-03-14,L0109,ensayo;poesia;terror,Fisico,Senior,Central,14.0,1,2.0,
93,2026-01-18,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,7.0,0,5.0,
1200,12/02/2026,L0014,historica,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
3061,23/03/2026,L0099,juvenil;terror;romantica,Fisico,,BARRIO NORTE,14.0,0,0.0,
6189,2026-05-18,L0055,poesia,Fisico,Infantil,Central,21.0,1,8.0,
4990,27/04/2026,L0024,novela negra;biografia,Fisico,Infantil,Central,14.0,2,28.0,
3888,08/04/2026,L0053,biografia;ensayo;novela negra,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
4149,2026-04-12,L0003,biografia;poesia,Fisico,Infantil,Barrio Sur,21.0,1,9.0,
8092,2026-06-16,L0028,juvenil;novela negra;historica,Audiolibro,Adulto,Barrio Sur,21.0,0,0.0,Le falta la sobrecubierta
7249,03-06-26,L0032,POESIA;NOVELA NEGRA,Fisico,Adulto,Barrio Norte,7.0,1,0.0,
9484,2026-07-07,L0078,novela negra,Ebook,Adulto,Barrio Sur,14.0,0,0.0,
3533,2026-04-01,L0032,poesia;novela negra,Fisico,Adulto,Central,7.0,0,0.0,
8439,21-06-26,L0062,ciencia ficcion;novela negra,Fisico,Infantil,Barrio Norte,14.0,0,3.0,
2923,21-03-26,L0011,fantasia,Audiolibro,Adulto,Central,14.0,0,0.0,
440,27-01-26,L0101,biografia;historica,Ebook,Infantil,Barrio Norte,21.0,1,0.0,
3352,2026-03-29,L0044,novela negra;historica,Ebook,Adulto,Central,14.0,0,0.0,
3534,2026-04-01,L0014,historica,Fisico,Infantil,barrio norte,14.0,1,0.0,
4986,2026-04-27,L0103,romantica;fantasia,Fisico,Adulto,Central,7.0,0,8.0,
9681,10/07/2026,L0007,historica;novela negra,Audiolibro,Senior,Barrio Norte,30.0,0,"0,0 dias",
625,2026-01-31,L0034,novela negra;terror,Fisico,Infantil,Barrio Norte,14.0,0,"0,0 dias",
9120,2026-07-02,L0198,JUVENIL;ROMANTICA,Ebook,Infantil,Barrio Norte,21.0,0,0.0,
4246,2026-04-15,L0016,historica,Ebook,Senior,Barrio Norte,14.0,1,0.0,"Muy solicitado, hay lista de espera"
4193,13/04/2026,L0020,fantasia;novela negra,Fisico,Adulto,Barrio Sur,7.0,0,0.0,
7389,2026-06-05,L0004,poesia;ensayo,Fisico,Infantil,Barrio Norte,14.0,0,6.0,
8529,22-06-26,L0018,biografia;fantasia,Fisico,Senior,Barrio Sur,30.0,0,0.0,
2139,2026-03-04,L0062,ciencia ficcion;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
3854,2026-04-07,L0001,historica;biografia,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
5145,30-04-26,L0010,ensayo;novela negra,Fisico,Adulto,Central,30.0,1,0.0,
9581,09-07-26,L0007,historica;novela negra,Fisico,Adulto,Barrio Norte,14.0,2,0.0,
6352,2026-05-20,L0031,ciencia ficcion;poesia,Fisico,Senior,Barrio Sur,14.0,0,0.0,
3818,06-04-26,L0042,ciencia ficcion,Fisico,Senior,Barrio Norte,30.0,2,5.0,
5182,2026-05-01,L0010,ensayo;novela negra,Fisico,Infantil,Barrio Norte,7.0,0,0.0,
2535,2026-03-12,L0024,novela negra;biografia,Fisico,Infantil,Barrio Norte,30.0,1,,El socio pide renovar otra vez
6004,2026-05-15,L0016,historica,Fisico,Senior,Barrio Sur,14.0,0,0.0,
5019,2026-04-28,L0141,historica;fantasia,Fisico,Adulto,Barrio Sur,14.0,1,"0,0 dias",
8609,24/06/2026,L0134,romantica;novela negra;biografia,Fisico,Adulto,Barrio Norte,7.0,0,0.0,Devuelto en perfecto estado
6622,2026-05-24,L0058,biografia;ciencia ficcion,Ebook,Adulto,Barrio Sur,14.0,1,0.0,
8308,19/06/2026,L0086,terror;poesia;ensayo,Fisico,Infantil,Barrio Norte,14.0,1,1.0,
7600,2026-06-08,L0028,juvenil;novela negra;historica,Fisico,Adulto,Central,14.0,0,3.0,
5478,05/05/2026,L0058,biografia;ciencia ficcion,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
2738,2026-03-16,L0142,historica;juvenil,Fisico,Adulto,Central,30.0,1,0.0,
89,2026-01-18,L0060,juvenil;terror,Ebook,Adulto,Barrio Sur,30.0,0,0.0,
6921,29-05-26,L0007,historica;novela negra,Fisico,Senior,Barrio Norte,14.0,0,10.0,
674,01-02-26,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Central,30.0,2,0.0,
2868,20/03/2026,L0042,  ciencia ficcion ,Fisico,Infantil,Central,30.0,0,6.0,
656,2026-01-31,L0038,poesia;ciencia ficcion,Fisico,Adulto,Barrio Sur,14.0,2,0.0,Paginas subrayadas a lapiz
7460,2026-06-06,L0096,juvenil;ensayo;ciencia ficcion,Fisico,Adulto,Central,7.0,1,0.0,
9539,08/07/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,14.0,0,10.0,
8269,19/06/2026,L0044,novela negra;historica,Fisico,Infantil,Barrio Norte,7.0,0,13.0,
7586,08/06/2026,L0027,poesia;fantasia;historica,Ebook,Infantil,Barrio Norte,30.0,0,0.0,
9279,04-07-26,L0019,terror,Fisico,Adulto,Barrio Sur,7.0,0,6.0,
2883,2026-03-20,L0018,biografia;fantasia,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
1738,2026-02-23,L0018,biografia;fantasia,Fisico,Adulto,Barrio Norte,,0,6.0,
7772,11-06-26,L0012,ciencia ficcion;romantica;terror,Fisico,Infantil,Central,14.0,1,21.0,
3990,2026-04-10,L0032,poesia;novela negra,Audiolibro,Infantil,Central,30.0,0,0.0,
7403,2026-06-06,L0038,poesia;ciencia ficcion,Fisico,Adulto,Barrio Norte,7.0,1,0.0,
8219,2026-06-18,L0065,biografia,Ebook,Infantil,Central,7.0,0,"0,0 dias",
6649,24-05-26,L0023,juvenil;biografia,Fisico,Senior,Central,30.0,0,0.0,"Muy solicitado, hay lista de espera"
2827,2026-03-18,L0003,biografia;poesia,Fisico,Adulto,Barrio Sur,21.0,1,0.0,
6131,17-05-26,L0018,biografia;fantasia,Fisico,Adulto,Barrio Sur,21.0,0,"18,0 dias",
7234,2026-06-03,L0118,fantasia;biografia;ciencia ficcion,Fisico,Senior,Barrio Norte,14.0,0,0.0,
6798,27-05-26,L0016,historica,Audiolibro,Adulto,Barrio Norte,30.0,0,0.0,
6504,2026-05-23,L0145,POESIA;HISTORICA,Fisico,Adulto,Barrio Sur,7.0,0,0.0,
2849,2026-03-19,L0111,historica;poesia,Ebook,Adulto,Barrio Norte,7.0,0,"0,0 dias",
1596,2026-02-21,L0081,poesia;fantasia;historica,Ebook,Adulto,Barrio Norte,21.0,2,0.0,Ejemplar algo deteriorado
7542,2026-06-07,L0015,poesia,Fisico,Adulto,Central,14.0,1,0.0,Le falta la sobrecubierta
4833,2026-04-25,L0102,romantica;novela negra;fantasia,Fisico,Adulto,Central,30.0,0,0.0,
796,2026-02-04,L0137,ciencia ficcion;biografia,Ebook,Infantil,Barrio Sur,7.0,1,0.0,
8318,2026-06-20,L0089,juvenil;terror,Fisico,,Central,14.0,0,10.0,
6508,23/05/2026,L0044,NOVELA NEGRA;HISTORICA,Fisico,Infantil,Barrio Norte,14.0,2,0.0,
109,2026-01-18,L0122,poesia;terror;ciencia ficcion,Fisico,Adulto,Barrio Norte,7.0,0,5.0,
5545,2026-05-07,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,Central,14.0,0,0.0,
5480,2026-05-05,L0172,biografia;romantica;novela negra,Ebook,Adulto,Barrio Norte,30.0,0,0.0,
1191,2026-02-12,L0189,ensayo;terror,Fisico,Senior,Barrio Norte,7.0,0,0.0,
3329,2026-03-28,L0079,juvenil;historica,Fisico,Adulto,Barrio Sur,30.0,0,4.0,
3382,2026-03-29,L0119,novela negra;romantica,Fisico,Senior,Barrio Sur,14.0,0,0.0,
9071,2026-07-01,L0020,fantasia;novela negra,Fisico,Adulto,Barrio Norte,21.0,0,0.0,El socio pide renovar otra vez
4993,2026-04-27,L0013,terror;poesia;ensayo,Fisico,Adulto,Central,14.0,1,0.0,
9277,2026-07-04,L0005,poesia,Fisico,Senior,Central,14.0,0,4.0,
8960,2026-06-29,L0023,juvenil;biografia,Fisico,Adulto,Central,14.0,0,0.0,
4961,27/04/2026,L0050,romantica;ciencia ficcion,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
4123,2026-04-12,L0117,poesia;juvenil,Fisico,Infantil,Barrio Norte,14.0,2,13.0,
1727,2026-02-23,L0003,biografia;poesia,Fisico,,Barrio Norte,14.0,0,0.0,
705,01/02/2026,L0044,novela negra;historica,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
2524,2026-03-12,L0012,ciencia ficcion;romantica;terror,Fisico,Infantil,Central,7.0,1,0.0,
2240,06/03/2026,L0118,  fantasia;biografia;ciencia ficcion ,Ebook,,Barrio Norte,21.0,1,0.0,
9729,2026-07-11,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,14.0,0,,Devuelto en perfecto estado
3527,01-04-26,L0057,romantica,Ebook,Infantil,Barrio Sur,21.0,2,0.0,
4171,2026-04-13,L0011,fantasia,Audiolibro,Adulto,Barrio Sur,21.0,0,0.0,
9157,02/07/2026,L0024,novela negra;biografia,Fisico,Senior,Barrio Sur,30.0,0,0.0,El socio pide renovar otra vez
2908,2026-03-20,L0163,novela negra;romantica;biografia,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
6105,2026-05-16,L0017,ciencia ficcion;juvenil;novela negra,Ebook,Infantil,BARRIO SUR,14.0,0,0.0,
1693,22-02-26,L0093,historica;fantasia,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
4490,2026-04-19,L0019,terror,Fisico,Senior,Barrio Sur,14.0,2,0.0,
7508,2026-06-07,L0010,ensayo;novela negra,Fisico,Adulto,Central,14.0,0,4.0,
4717,2026-04-23,L0022,biografia;poesia,Fisico,Infantil,Central,14.0,0,1.0,
3529,01/04/2026,L0153,historica,Fisico,Adulto,Barrio Sur,30.0,0,21.0,
8877,2026-06-28,L0007,historica;novela negra,Ebook,Senior,Central,30.0,1,0.0,
4848,25-04-26,L0018,biografia;fantasia,Fisico,Senior,Central,30.0,0,0.0,
8006,14-06-26,L0167,  ciencia ficcion ,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
1759,24/02/2026,L0080,ciencia ficcion,Audiolibro,,Central,7.0,0,0.0,
9288,2026-07-04,L0136,novela negra;ensayo;ciencia ficcion,Fisico,Infantil,Central,14.0,0,0.0,
2129,04-03-26,L0010,ensayo;novela negra,Ebook,Adulto,Barrio Sur,14.0,1,0.0,
669,2026-02-01,L0008,romantica;juvenil;ensayo,Ebook,Senior,Barrio Norte,21.0,2,0.0,
5283,02/05/2026,L0089,juvenil;terror,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
7407,2026-06-06,L0046,ciencia ficcion,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
2276,2026-03-07,L0154,juvenil,Fisico,Adulto,Central,14.0,0,0.0,
1356,2026-02-15,L0129,terror;ciencia ficcion;biografia,Fisico,Adulto,Barrio Sur,7.0,1,0.0,
762,03/02/2026,L0029,fantasia;biografia,Audiolibro,Adulto,Barrio Sur,30.0,1,0.0,
6642,2026-05-24,L0012,ciencia ficcion;romantica;terror,Fisico,Adulto,Barrio Norte,14.0,1,9.0,
9474,2026-07-07,L0145,poesia;historica,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
4741,23/04/2026,L0005,poesia,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
5169,2026-04-30,L0131,juvenil,Fisico,,Barrio Sur,7.0,0,0.0,
8275,2026-06-19,L0013,terror;poesia;ensayo,Fisico,Adulto,Central,30.0,0,,
7476,2026-06-07,L0038,poesia;ciencia ficcion,Fisico,Adulto,Central,30.0,0,10.0,El socio pide renovar otra vez
3690,2026-04-04,L0078,novela negra,Fisico,Infantil,Barrio Norte,21.0,1,0.0,
2674,15/03/2026,L0051,juvenil;ensayo,Ebook,Adulto,Barrio Sur,7.0,0,0.0,
9966,14-07-26,L0044,  novela negra;historica ,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
5768,2026-05-10,L0018,biografia;fantasia,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
3906,2026-04-08,L0038,poesia;ciencia ficcion,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
1156,2026-02-11,L0073,poesia,Fisico,Senior,Central,21.0,0,0.0,
8326,20-06-26,L0119,novela negra;romantica,Fisico,Infantil,Barrio Sur,7.0,1,0.0,
7172,2026-06-02,L0068,historica;romantica;fantasia,Fisico,Adulto,Barrio Sur,14.0,1,,
1684,2026-02-22,L0073,poesia,Fisico,Infantil,Barrio Sur,7.0,1,5.0,
361,2026-01-25,L0046,ciencia ficcion,Fisico,Senior,Barrio Sur,30.0,0,0.0,
4249,15/04/2026,L0007,historica;novela negra,Fisico,Infantil,Barrio Sur,30.0,0,0.0,
2847,19-03-26,L0055,poesia,Ebook,,Barrio Sur,14.0,2,0.0,
953,07-02-26,L0121,fantasia;terror,Ebook,Infantil,Barrio Sur,7.0,0,0.0,
2985,22/03/2026,L0110,juvenil;romantica;poesia,Fisico,Infantil,Barrio Sur,21.0,1,12.0,
102,18/01/2026,L0071,terror,Fisico,Senior,Central,14.0,2,7.0,
2040,2026-03-02,L0167,ciencia ficcion,Fisico,Adulto,Barrio Sur,7.0,0,12.0,
714,2026-02-02,L0062,ciencia ficcion;novela negra,Fisico,Adulto,Barrio Norte,30.0,0,0.0,Devuelto en perfecto estado
9342,2026-07-05,L0041,terror;biografia,Ebook,Infantil,Barrio Sur,14.0,0,0.0,"Muy solicitado, hay lista de espera"
2166,2026-03-05,L0005,poesia,Audiolibro,Adulto,Barrio Norte,21.0,0,0.0,
7503,2026-06-07,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
2743,2026-03-16,L0003,biografia;poesia,Ebook,Adulto,Barrio Norte,7.0,0,0.0,
959,07/02/2026,L0081,poesia;fantasia;historica,Fisico,Adulto,Barrio Norte,14.0,0,2.0,
6437,22/05/2026,L0028,juvenil;novela negra;historica,Fisico,Adulto,Central,7.0,2,,
4024,11/04/2026,L0034,novela negra;terror,Ebook,Senior,Barrio Norte,14.0,0,"0,0 dias",
7179,2026-06-02,L0034,  novela negra;terror ,Fisico,Adulto,Central,,0,0.0,
4481,19-04-26,L0071,terror,Ebook,Adulto,Central,14.0,0,0.0,Le falta la sobrecubierta
3543,2026-04-02,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Norte,7.0,1,20.0,
9845,12/07/2026,L0063,terror;fantasia;poesia,Fisico,Infantil,Barrio Sur,14.0,1,8.0,
9567,08-07-26,L0010,ensayo;novela negra,Fisico,Infantil,barrio sur,14.0,1,0.0,
9102,2026-07-02,L0010,ensayo;novela negra,Fisico,Infantil,Barrio Sur,7.0,0,"0,0 dias",
6885,2026-05-28,L0022,biografia;poesia,Audiolibro,Infantil,Barrio Sur,7.0,0,"0,0 dias",
4451,2026-04-18,L0065,biografia,Fisico,Adulto,Central,21.0,0,5.0,
3018,2026-03-22,L0067,juvenil;romantica;fantasia,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
2317,2026-03-08,L0004,poesia;ensayo,Fisico,Senior,Central,21.0,0,0.0,El socio pide renovar otra vez
9325,2026-07-05,L0032,poesia;novela negra,Ebook,Adulto,Central,30.0,0,0.0,
6093,2026-05-16,L0050,romantica;ciencia ficcion,Ebook,Infantil,Barrio Sur,14.0,0,0.0,
6395,21/05/2026,L0015,poesia,Fisico,Adulto,Barrio Sur,7.0,0,17.0,Le falta la sobrecubierta
9877,13/07/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,21.0,1,0.0,
5031,28/04/2026,L0042,ciencia ficcion,Ebook,Adulto,Barrio Sur,21.0,0,0.0,
4190,2026-04-13,L0006,BIOGRAFIA;HISTORICA;POESIA,Fisico,Adulto,Barrio Sur,30.0,1,13.0,
3609,2026-04-03,L0175,biografia;terror,Fisico,Infantil,Central,30.0,1,0.0,
3056,2026-03-23,L0086,terror;poesia;ensayo,Ebook,Infantil,Barrio Sur,14.0,0,0.0,
6667,25-05-26,L0017,ciencia ficcion;juvenil;novela negra,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
6720,2026-05-26,L0083,novela negra;poesia,Fisico,Adulto,  Barrio Norte ,7.0,2,0.0,
9174,03-07-26,L0034,novela negra;terror,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
3152,2026-03-25,L0010,ensayo;novela negra,Fisico,Infantil,Barrio Sur,30.0,0,0.0,
9545,08/07/2026,L0099,juvenil;terror;romantica,Audiolibro,Infantil,Barrio Sur,14.0,0,0.0,Ejemplar algo deteriorado
2677,2026-03-15,L0065,biografia,Ebook,Adulto,Central,30.0,0,0.0,
8430,21-06-26,L0011,fantasia,Fisico,Adulto,Barrio Sur,14.0,0,10.0,
5970,2026-05-14,L0106,juvenil;historica;novela negra,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
8656,2026-06-25,L0051,juvenil;ensayo,Fisico,Adulto,Barrio Norte,7.0,0,12.0,
6570,2026-05-23,L0011,fantasia,Fisico,Infantil,Central,7.0,0,8.0,
4794,2026-04-24,L0033,ciencia ficcion;fantasia;romantica,Fisico,Adulto,Central,14.0,0,5.0,
440,27-01-26,L0101,biografia;historica,Ebook,Infantil,Barrio Norte,21.0,1,0.0,
7742,10-06-26,L0053,biografia;ensayo;novela negra,Ebook,Infantil,Barrio Norte,30.0,0,0.0,Le falta la sobrecubierta
4065,11-04-26,L0058,biografia;ciencia ficcion,Fisico,Adulto,Central,21.0,0,0.0,
4163,2026-04-13,L0055,poesia,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
4099,12/04/2026,L0011,fantasia,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
5345,2026-05-03,L0058,biografia;ciencia ficcion,Fisico,Senior,Central,14.0,0,0.0,
6248,2026-05-19,L0023,juvenil;biografia,Fisico,Senior,Barrio Norte,14.0,2,0.0,
5917,2026-05-13,L0025,fantasia,Fisico,Adulto,Barrio Sur,14.0,0,1.0,
9212,03-07-26,L0053,biografia;ensayo;novela negra,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
3128,2026-03-24,L0028,juvenil;novela negra;historica,Fisico,Senior,Barrio Sur,14.0,0,0.0,
6902,2026-05-28,L0005,poesia,Ebook,Infantil,Barrio Sur,30.0,0,0.0,
1916,2026-02-28,L0124,poesia;ciencia ficcion,Fisico,Infantil,Central,21.0,0,8.0,
8603,2026-06-24,L0057,romantica,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
6792,2026-05-27,L0195,fantasia;ciencia ficcion,Fisico,Infantil,Barrio Sur,21.0,1,3.0,
1454,2026-02-18,L0049,poesia;novela negra,Ebook,Infantil,Barrio Norte,,0,0.0,
4398,2026-04-17,L0115,biografia,Audiolibro,Senior,Barrio Sur,30.0,0,0.0,
